0.0408004	-0.0128086	-0.0112173	-0.000626592	0.000209564	-9.29331e-05	1903.87	-0.0085627	-0.00895266	2.23797	-4.43182	3.24434
0.0418409	-0.0131338	-0.0115031	-0.00064178	0.000213733	-9.49095e-05	1955.71	-0.00896073	-0.009377	2.2949	-4.54356	3.32472
0.0428824	-0.0134593	-0.0117893	-0.000656982	0.000217897	-9.68831e-05	2007.76	-0.00936795	-0.0098109	2.35175	-4.65549	3.40514
0.043925	-0.0137851	-0.0120757	-0.000672198	0.000222056	-9.88538e-05	2060.01	-0.00978438	-0.0102544	2.40854	-4.76762	3.48558
0.0449685	-0.0141113	-0.0123624	-0.000687428	0.000226211	-0.000100822	2112.48	-0.01021	-0.0107073	2.46525	-4.87995	3.56606
0.046013	-0.0144378	-0.0126494	-0.000702673	0.000230361	-0.000102787	2165.15	-0.0106449	-0.0111698	2.5219	-4.99247	3.64657
0.0470585	-0.0147645	-0.0129367	-0.000717933	0.000234507	-0.000104749	2218.03	-0.0110889	-0.0116417	2.57848	-5.1052	3.72711
0.048105	-0.0150916	-0.0132242	-0.000733206	0.000238648	-0.000106708	2271.13	-0.0115423	-0.0121232	2.63499	-5.21812	3.80768
0.0491526	-0.015419	-0.013512	-0.000748494	0.000242785	-0.000108664	2324.43	-0.0120048	-0.012614	2.69144	-5.33123	3.88828
0.0502011	-0.0157468	-0.0138001	-0.000763797	0.000246917	-0.000110618	2377.94	-0.0124766	-0.0131143	2.74782	-5.44455	3.96892
0.0512506	-0.0160748	-0.0140884	-0.000779114	0.000251045	-0.000112569	2431.67	-0.0129576	-0.013624	2.80412	-5.55806	4.04959
0.0523011	-0.0164032	-0.014377	-0.000794445	0.000255169	-0.000114517	2485.61	-0.0134479	-0.014143	2.86037	-5.67177	4.13029
0.0533527	-0.0167318	-0.0146659	-0.000809791	0.000259288	-0.000116462	2539.76	-0.0139475	-0.0146715	2.91654	-5.78567	4.21103
0.0544052	-0.0170608	-0.0149551	-0.000825151	0.000263402	-0.000118405	2594.13	-0.0144563	-0.0152092	2.97265	-5.89978	4.2918
0.0554587	-0.0173901	-0.0152445	-0.000840525	0.000267513	-0.000120345	2648.71	-0.0149744	-0.0157563	3.02868	-6.01408	4.37261
0.0565132	-0.0177197	-0.0155342	-0.000855914	0.000271619	-0.000122282	2703.51	-0.0155018	-0.0163127	3.08466	-6.12858	4.45344
0.0575687	-0.0180496	-0.0158242	-0.000871317	0.000275721	-0.000124216	2758.53	-0.0160385	-0.0168784	3.14056	-6.24328	4.53432
0.0586253	-0.0183798	-0.0161145	-0.000886734	0.000279818	-0.000126148	2813.76	-0.0165845	-0.0174534	3.1964	-6.35818	4.61523
0.0596828	-0.0187104	-0.016405	-0.000902166	0.000283911	-0.000128077	2869.2	-0.0171398	-0.0180376	3.25217	-6.47327	4.69617
0.0607413	-0.0190413	-0.0166958	-0.000917613	0.000288	-0.000130003	2924.87	-0.0177044	-0.018631	3.30788	-6.58857	4.77715
0.0618008	-0.0193724	-0.0169869	-0.000933073	0.000292085	-0.000131927	2980.75	-0.0182784	-0.0192336	3.36352	-6.70406	4.85816
0.0628614	-0.0197039	-0.0172783	-0.000948549	0.000296166	-0.000133848	3036.86	-0.0188616	-0.0198455	3.41909	-6.81975	4.93922
